date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:56	53412/53412	---M--	200	added ('OK')	image/png	etag:%225fe2810-d0a4-5f5afeff0bf94%22	https://creativelayers.net/themes/gotrip-html/img/cars/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cars/1.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:57	62318/62318	---M--	200	added ('OK')	image/png	etag:%225fe280f-f36e-5f5afefeddd48%22	https://creativelayers.net/themes/gotrip-html/img/cars/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cars/3.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:57	59076/59076	---M--	200	added ('OK')	image/png	etag:%225fe280e-e6c4-5f5afefe97458%22	https://creativelayers.net/themes/gotrip-html/img/cars/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cars/2.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:58	52140/52140	---M--	200	added ('OK')	image/png	etag:%225fe280d-cbac-5f5afefe6826c%22	https://creativelayers.net/themes/gotrip-html/img/cars/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cars/4.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:59	339675/339675	---M--	200	added ('OK')	image/png	etag:%225fe25e2-52edb-5f5afee5af22f%22	https://creativelayers.net/themes/gotrip-html/img/rentals/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/rentals/4.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:59	70662/70662	---M--	200	added ('OK')	image/png	etag:%225fe281e-11406-5f5aff05ed7e0%22	https://creativelayers.net/themes/gotrip-html/img/cruises/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cruises/1.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:59	81367/81367	---M--	200	added ('OK')	image/png	etag:%225fe281d-13dd7-5f5aff0588e75%22	https://creativelayers.net/themes/gotrip-html/img/cruises/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cruises/2.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:38:59	73744/73744	---M--	200	added ('OK')	image/png	etag:%225fe281c-12010-5f5aff057fdec%22	https://creativelayers.net/themes/gotrip-html/img/cruises/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cruises/3.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:00	1974/1974	---M--	200	added ('OK')	image/png	etag:%225fe2766-7b6-5f5afef303163%22	https://creativelayers.net/themes/gotrip-html/img/flightIcons/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/flightIcons/1.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:00	2233/2233	---M--	200	added ('OK')	image/png	etag:%225fe2765-8b9-5f5afef304103%22	https://creativelayers.net/themes/gotrip-html/img/flightIcons/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/flightIcons/2.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:00	78094/78094	---M--	200	added ('OK')	image/png	etag:%225fe281b-1310e-5f5aff04f437e%22	https://creativelayers.net/themes/gotrip-html/img/cruises/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cruises/4.png	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:01	74/74	---MCZ	302	error ('Found')	text/plain	date:Sat,%2010%20Jun%202023%2019:38:55%20GMT	https://unpkg.com/@googlemaps/markerclusterer/dist/index.min.js	C:/Users/99450/Desktop/Travel/travell/unpkg.com/@googlemaps/markerclusterer/dist/index.min.5e.delayed	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:01	45533/45533	---MCZ	200	added ('OK')	application/javascript	etag:%22b1dd-7GS6J6cPptIyR3TaJtWDSK2y988%22	https://unpkg.com/@googlemaps/markerclusterer@2.2.3/dist/index.min.js	C:/Users/99450/Desktop/Travel/travell/unpkg.com/@googlemaps/markerclusterer@2.2.3/dist/index.min.js	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:02	50279/50279	---M-Z	200	added ('OK')	application/javascript	etag:%225fe3097-c467-5f5aff82e30e8-gzip%22	https://creativelayers.net/themes/gotrip-html/js/main.js	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/js/main.js	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:02	39448/39448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fe25d3-9a18-5f5afedf7076c%22	https://creativelayers.net/themes/gotrip-html/fonts/icomoon.eot?ibiouq	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/fonts/icomoonf78a.eot	(from https://creativelayers.net/themes/gotrip-html/css/vendors.css)
23:39:02	39284/39284	---M--	200	added ('OK')	font/ttf	etag:%225fe25d1-9974-5f5afedefe341%22	https://creativelayers.net/themes/gotrip-html/fonts/icomoon.ttf?ibiouq	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/fonts/icomoonf78a.ttf	(from https://creativelayers.net/themes/gotrip-html/css/vendors.css)
23:39:02	322844/322844	---MCZ	200	added ('OK')	application/javascript	etag:%225fe3098-4ed1c-5f5aff830fbc5-gzip%22	https://creativelayers.net/themes/gotrip-html/js/vendors.js	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/js/vendors.js	(from https://creativelayers.net/themes/gotrip-html/home-3.html)
23:39:03	39360/39360	---M--	200	added ('OK')	font/woff	etag:%225fe25d2-99c0-5f5afedf0f4b3%22	https://creativelayers.net/themes/gotrip-html/fonts/icomoon.woff?ibiouq	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/fonts/icomoonf78a.woff	(from https://creativelayers.net/themes/gotrip-html/css/vendors.css)
23:39:03	6453/6453	---M--	200	added ('OK')	image/svg+xml	etag:%225fe2757-1935-5f5afeee13df2%22	https://creativelayers.net/themes/gotrip-html/img/general/logo-light.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/general/logo-light.svg	(from https://creativelayers.net/themes/gotrip-html/index.html)
23:39:04	151401/151401	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25d4-24f69-5f5afedf92e38%22	https://creativelayers.net/themes/gotrip-html/fonts/icomoon.svg?ibiouq	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/fonts/icomoonf78a.svg	(from https://creativelayers.net/themes/gotrip-html/css/vendors.css)
23:39:09	6455/6455	---M--	200	added ('OK')	image/svg+xml	etag:%225fe275c-1937-5f5afeeef99d1%22	https://creativelayers.net/themes/gotrip-html/img/general/logo-light-2.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/general/logo-light-2.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:15	304948/304948	---M--	200	added ('OK')	image/png	etag:%225fe28cf-4a734-5f5aff4d196d6%22	https://creativelayers.net/themes/gotrip-html/img/masthead/2/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/2/1.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:16	122564/122564	---M--	200	added ('OK')	image/png	etag:%225fe28ce-1dec4-5f5aff4c609bc%22	https://creativelayers.net/themes/gotrip-html/img/masthead/2/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/2/2.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:17	12313/12313	---M--	200	added ('OK')	image/png	etag:%225fe2819-3019-5f5aff0383119%22	https://creativelayers.net/themes/gotrip-html/img/avatars/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/1.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:17	142205/142205	---M--	200	added ('OK')	image/png	etag:%225fe28cd-22b7d-5f5aff4c628fc%22	https://creativelayers.net/themes/gotrip-html/img/masthead/2/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/2/3.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:17	8410/8410	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25dd-20da-5f5afee3871ef%22	https://creativelayers.net/themes/gotrip-html/img/clients/1.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/1.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:17	886/886	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25de-376-5f5afee3c4e3d%22	https://creativelayers.net/themes/gotrip-html/img/clients/2.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/2.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:18	8884/8884	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25dc-22b4-5f5afee3750dd%22	https://creativelayers.net/themes/gotrip-html/img/clients/3.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/3.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:20	247279/247279	---M--	200	added ('OK')	image/png	etag:%225fe28d0-3c5ef-5f5aff4d1e10f%22	https://creativelayers.net/themes/gotrip-html/img/masthead/2/bg.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/2/bg.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:21	5695/5695	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25e1-163f-5f5afee42459f%22	https://creativelayers.net/themes/gotrip-html/img/clients/4.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/4.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:21	6335/6335	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25e0-18bf-5f5afee4199be%22	https://creativelayers.net/themes/gotrip-html/img/clients/5.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/5.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:22	13182/13182	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25df-337e-5f5afee3d5faf%22	https://creativelayers.net/themes/gotrip-html/img/clients/6.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/clients/6.svg	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:30	138158/138158	---M--	200	added ('OK')	image/png	etag:%225fe275f-21bae-5f5afef0b019e%22	https://creativelayers.net/themes/gotrip-html/img/hotels/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/5.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:33	320384/320384	---M--	200	added ('OK')	image/png	etag:%225fe274b-4e380-5f5afeec535fc%22	https://creativelayers.net/themes/gotrip-html/img/app/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/app/1.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:34	223141/223141	---M--	200	added ('OK')	image/png	etag:%225fe2761-367a5-5f5afef15cf50%22	https://creativelayers.net/themes/gotrip-html/img/hotels/6.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/6.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:35	149693/149693	---M--	200	added ('OK')	image/png	etag:%225fe2760-248bd-5f5afef0dc0c2%22	https://creativelayers.net/themes/gotrip-html/img/hotels/7.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/7.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:37	170231/170231	---M--	200	added ('OK')	image/png	etag:%225fe275d-298f7-5f5afef033961%22	https://creativelayers.net/themes/gotrip-html/img/hotels/8.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/8.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:38	847642/847642	---M--	200	added ('OK')	image/png	etag:%225fe2815-cef1a-5f5aff032ce28%22	https://creativelayers.net/themes/gotrip-html/img/newsletter/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/newsletter/1.png	(from https://creativelayers.net/themes/gotrip-html/home-2.html)
23:39:38	284003/284003	---M--	200	added ('OK')	image/png	etag:%225fe27a1-45563-5f5afef934934%22	https://creativelayers.net/themes/gotrip-html/img/backgrounds/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/backgrounds/4.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:38	80481/80481	---M--	200	added ('OK')	image/png	etag:%225fe2844-13a61-5f5aff11140e2%22	https://creativelayers.net/themes/gotrip-html/img/hotels/2/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/2/1.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:40	112203/112203	---M--	200	added ('OK')	image/png	etag:%225fe283d-1b64b-5f5aff1097c8d%22	https://creativelayers.net/themes/gotrip-html/img/hotels/2/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/2/2.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:40	103075/103075	---M--	200	added ('OK')	image/png	etag:%225fe2842-192a3-5f5aff1110a32%22	https://creativelayers.net/themes/gotrip-html/img/hotels/2/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/2/3.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:41	74831/74831	---M--	200	added ('OK')	image/png	etag:%225fe283c-1244f-5f5aff10997e6%22	https://creativelayers.net/themes/gotrip-html/img/hotels/2/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/hotels/2/4.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:41	905892/905892	---M--	200	added ('OK')	image/png	etag:%225fe28cb-dd2a4-5f5aff4b5cd61%22	https://creativelayers.net/themes/gotrip-html/img/masthead/4/bg.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/4/bg.png	(from https://creativelayers.net/themes/gotrip-html/home-4.html)
23:39:41	1017/1017	---M--	200	added ('OK')	image/png	etag:%225fe275a-3f9-5f5afeee7b254%22	https://creativelayers.net/themes/gotrip-html/img/general/line.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/general/line.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:42	40536/40536	---M--	200	added ('OK')	image/png	etag:%225fe28a9-9e58-5f5aff37ca753%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/1.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:43	42717/42717	---M--	200	added ('OK')	image/png	etag:%225fe28aa-a6dd-5f5aff37cab3b%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/3.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:43	186610/186610	---M--	200	added ('OK')	image/svg+xml	etag:%225fe28d2-2d8f2-5f5aff4e58c57%22	https://creativelayers.net/themes/gotrip-html/img/masthead/5/bg.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/5/bg.svg	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:44	46671/46671	---M--	200	added ('OK')	image/png	etag:%225fe28a4-b64f-5f5aff367f269%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/4.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:44	54030/54030	---M--	200	added ('OK')	image/png	etag:%225fe28a7-d30e-5f5aff3761798%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/2.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:45	61474/61474	---M--	200	added ('OK')	image/png	etag:%225fe28a5-f022-5f5aff36f495d%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/5.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:45	47845/47845	---M--	200	added ('OK')	image/png	etag:%225fe28a8-bae5-5f5aff375e8b8%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/6.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/6.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:46	32121/32121	---M--	200	added ('OK')	image/png	etag:%225fe28a6-7d79-5f5aff36f39bd%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/7.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/7.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:46	1617/1617	---M--	200	added ('OK')	image/svg+xml	etag:%225fe286b-651-5f5aff21289cd%22	https://creativelayers.net/themes/gotrip-html/img/featureIcons/1/1.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/featureIcons/1/1.svg	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:46	3765/3765	---M--	200	added ('OK')	image/svg+xml	etag:%225fe286d-eb5-5f5aff217507d%22	https://creativelayers.net/themes/gotrip-html/img/featureIcons/1/2.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/featureIcons/1/2.svg	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:46	346701/346701	---M--	200	added ('OK')	image/png	etag:%225fe28d1-54a4d-5f5aff4e9ce36%22	https://creativelayers.net/themes/gotrip-html/img/masthead/5/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/masthead/5/1.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:47	11325/11325	---M--	200	added ('OK')	image/svg+xml	etag:%225fe286c-2c3d-5f5aff212996d%22	https://creativelayers.net/themes/gotrip-html/img/featureIcons/1/3.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/featureIcons/1/3.svg	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:47	48193/48193	---M--	200	added ('OK')	image/png	etag:%225fe28a3-bc41-5f5aff367ea99%22	https://creativelayers.net/themes/gotrip-html/img/cities/1/8.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/cities/1/8.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:47	476/476	---M--	200	added ('OK')	image/svg+xml	etag:%225fe2826-1dc-5f5aff090d129%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/quote.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/quote.svg	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:48	19265/19265	---M--	200	added ('OK')	image/png	etag:%225fe2828-4b41-5f5aff09954e7%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/1.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:48	10017/10017	---M--	200	added ('OK')	image/png	etag:%225fe2825-2721-5f5aff08f469e%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/2.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:48	8390/8390	---M--	200	added ('OK')	image/png	etag:%225fe2827-20c6-5f5aff095f599%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/3.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:49	9844/9844	---M--	200	added ('OK')	image/png	etag:%225fe2823-2674-5f5aff089188c%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/4.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:49	10837/10837	---M--	200	added ('OK')	image/png	etag:%225fe2824-2a55-5f5aff089188c%22	https://creativelayers.net/themes/gotrip-html/img/testimonials/2/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/testimonials/2/5.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:50	241807/241807	---M--	200	added ('OK')	image/png	etag:%225fe27ab-3b08f-5f5afef9617f9%22	https://creativelayers.net/themes/gotrip-html/img/backgrounds/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/backgrounds/5.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:50	1369/1369	---M--	200	added ('OK')	image/svg+xml	etag:%225fe25db-559-5f5afee25b108%22	https://creativelayers.net/themes/gotrip-html/img/misc/quote.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/misc/quote.svg	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:50	7432/7432	---M--	200	added ('OK')	image/png	etag:%225fe28b8-1d08-5f5aff3d45532%22	https://creativelayers.net/themes/gotrip-html/img/avatars/testimonials/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/testimonials/1.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:51	10017/10017	---M--	200	added ('OK')	image/png	etag:%225fe28b6-2721-5f5aff3ce3e90%22	https://creativelayers.net/themes/gotrip-html/img/avatars/testimonials/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/testimonials/2.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:51	360073/360073	---M--	200	added ('OK')	image/png	etag:%225fe289c-57e89-5f5aff332c0e3%22	https://creativelayers.net/themes/gotrip-html/img/backgrounds/testimonials/bg.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/backgrounds/testimonials/bg.png	(from https://creativelayers.net/themes/gotrip-html/home-5.html)
23:39:51	8390/8390	---M--	200	added ('OK')	image/png	etag:%225fe28b7-20c6-5f5aff3ce36c0%22	https://creativelayers.net/themes/gotrip-html/img/avatars/testimonials/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/testimonials/3.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:51	9844/9844	---M--	200	added ('OK')	image/png	etag:%225fe28b4-2674-5f5aff3c8184e%22	https://creativelayers.net/themes/gotrip-html/img/avatars/testimonials/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/testimonials/4.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:52	10837/10837	---M--	200	added ('OK')	image/png	etag:%225fe28b5-2a55-5f5aff3c79765%22	https://creativelayers.net/themes/gotrip-html/img/avatars/testimonials/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/avatars/testimonials/5.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:52	178945/178945	---M--	200	added ('OK')	image/svg+xml	etag:%225fe289d-2bb01-5f5aff32f1b45%22	https://creativelayers.net/themes/gotrip-html/img/backgrounds/testimonials/bg-2.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/backgrounds/testimonials/bg-2.svg	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:54	207938/207938	---M--	200	added ('OK')	image/png	etag:%225fe28b3-32c42-5f5aff3c1656b%22	https://creativelayers.net/themes/gotrip-html/img/activities/2/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/activities/2/1.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:55	193279/193279	---M--	200	added ('OK')	image/png	etag:%225fe28b1-2f2ff-5f5aff3b518e7%22	https://creativelayers.net/themes/gotrip-html/img/activities/2/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/activities/2/2.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:56	199935/199935	---M--	200	added ('OK')	image/png	etag:%225fe28b2-30cff-5f5aff3b82244%22	https://creativelayers.net/themes/gotrip-html/img/activities/2/3.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/activities/2/3.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:57	51913/51913	---M--	200	added ('OK')	image/svg+xml	etag:%225fe274d-cac9-5f5afeec1a7cf%22	https://creativelayers.net/themes/gotrip-html/img/app/2.svg	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/app/2.svg	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Jun%202023%2019:39:52%20GMT	https://creativelayers.net/themes/gotrip-html/blog-single-1.html	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/blog-single-1.html	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:58	207938/207938	---M--	200	added ('OK')	image/png	etag:%225fe28b0-32c42-5f5aff3ac9cf9%22	https://creativelayers.net/themes/gotrip-html/img/activities/2/5.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/activities/2/5.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:39:58	253512/253512	---M--	200	added ('OK')	image/png	etag:%225fe28af-3de48-5f5aff3ad299a%22	https://creativelayers.net/themes/gotrip-html/img/activities/2/4.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/activities/2/4.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:40:00	156970/156970	---M--	200	added ('OK')	image/png	etag:%225fe276b-2652a-5f5afef5c1022%22	https://creativelayers.net/themes/gotrip-html/img/blog/2.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/blog/2.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
23:40:01	175908/175908	---M--	200	added ('OK')	image/png	etag:%225fe276d-2af24-5f5afef658229%22	https://creativelayers.net/themes/gotrip-html/img/blog/1.png	C:/Users/99450/Desktop/Travel/travell/creativelayers.net/themes/gotrip-html/img/blog/1.png	(from https://creativelayers.net/themes/gotrip-html/home-6.html)
